,CustomerID,recency,frequency,monetary,rq,fq,mq,r_total,rfm_score,segment_5,segment_3,segment_4
3260,17375,198,3,400.1,1,3,2,6,132,Can't Loose Them,low,Can't Loose Them
3261,17376,70,2,203.19999999999996,2,2,1,5,221,Hibernating,low,Hibernating
3262,17377,23,20,4100.92,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3263,17379,10,1,404.65999999999997,4,1,2,7,412,New Customers,moderate,High Potential
3264,17381,8,29,20275.61,4,4,4,12,444,Champions,high,Best of the Best
3265,17382,64,1,65.4,2,1,1,4,211,Hibernating,low,Hibernating
3266,17383,3,1,199.29,4,1,1,6,411,New Customers,low,High Potential
3267,17384,18,2,336.4,3,2,2,7,322,New Customers,moderate,High Potential
3268,17385,14,1,261.11,4,1,1,6,411,New Customers,low,High Potential
3269,17386,7,6,2686.4200000000005,4,4,4,12,444,Champions,high,Best of the Best
3270,17387,19,2,784.11,3,2,3,8,323,New Customers,moderate,High Potential
3271,17388,77,4,1259.56,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3272,17389,0,34,31833.68,4,4,4,12,444,Champions,high,Best of the Best
3273,17391,163,2,508.8,1,2,2,5,122,Hibernating,low,Hibernating
3274,17392,306,2,457.91,1,2,2,5,122,Hibernating,low,Hibernating
3275,17394,218,1,203.86999999999998,1,1,1,3,111,Hibernating,low,Hibernating
3276,17396,38,8,7330.8,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3277,17397,21,2,696.41,3,2,3,8,323,New Customers,moderate,High Potential
3278,17398,114,3,653.38,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3279,17400,125,5,2129.96,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
3280,17402,4,13,2633.85,4,4,4,12,444,Champions,high,Best of the Best
3281,17403,35,1,281.62,3,1,1,5,311,New Customers,low,High Potential
3282,17405,0,3,1031.41,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3283,17406,332,3,2200.42,1,3,4,8,134,Can't Loose Them,moderate,Can't Loose Them
3284,17408,162,1,32.65,1,1,1,3,111,Hibernating,low,Hibernating
3285,17409,184,2,771.8500000000001,1,2,3,6,123,Hibernating,low,Hibernating
3286,17410,15,5,1214.72,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3287,17411,11,3,778.94,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3288,17412,2,7,1258.06,4,4,3,11,443,Champions,high,Best of the Best
3289,17414,43,2,778.0,3,2,3,8,323,New Customers,moderate,High Potential
3290,17415,78,1,507.84,2,1,2,5,212,Hibernating,low,Hibernating
3291,17416,29,7,6893.42,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3292,17418,41,2,463.46000000000004,3,2,2,7,322,New Customers,moderate,High Potential
3293,17419,10,12,4226.57,4,4,4,12,444,Champions,high,Best of the Best
3294,17420,49,3,598.83,3,3,2,8,332,Potential Loyalists,moderate,High Potential
3295,17422,15,6,1979.37,4,4,4,12,444,Champions,high,Best of the Best
3296,17423,45,2,698.41,3,2,3,8,323,New Customers,moderate,High Potential
3297,17425,18,2,759.17,3,2,3,8,323,New Customers,moderate,High Potential
3298,17426,7,6,5037.26,4,4,4,12,444,Champions,high,Best of the Best
3299,17427,71,1,100.8,2,1,1,4,211,Hibernating,low,Hibernating
3300,17428,0,28,17256.85,4,4,4,12,444,Champions,high,Best of the Best
3301,17429,127,3,524.9200000000001,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
3302,17430,32,2,265.76,3,2,1,6,321,New Customers,low,High Potential
3303,17431,312,1,403.3,1,1,2,4,112,Hibernating,low,Hibernating
3304,17432,17,2,365.76,4,2,2,8,422,New Customers,moderate,High Potential
3305,17433,87,1,303.15999999999997,2,1,2,5,212,Hibernating,low,Hibernating
3306,17434,1,7,2373.82,4,4,4,12,444,Champions,high,Best of the Best
3307,17436,1,2,216.29999999999998,4,2,1,7,421,New Customers,moderate,High Potential
3308,17438,253,1,388.45000000000005,1,1,2,4,112,Hibernating,low,Hibernating
3309,17440,156,3,186.42000000000002,1,3,1,5,131,Can't Loose Them,low,Can't Loose Them
3310,17442,36,6,2248.56,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3311,17446,176,2,120.90000000000002,1,2,1,4,121,Hibernating,low,Hibernating
3312,17447,39,2,541.53,3,2,2,7,322,New Customers,moderate,High Potential
3313,17449,1,7,2520.86,4,4,4,12,444,Champions,high,Best of the Best
3314,17450,7,46,194550.79,4,4,4,12,444,Champions,high,Best of the Best
3315,17451,0,7,1721.4,4,4,4,12,444,Champions,high,Best of the Best
3316,17453,17,2,486.72,4,2,2,8,422,New Customers,moderate,High Potential
3317,17454,191,4,517.53,1,3,2,6,132,Can't Loose Them,low,Can't Loose Them
3318,17455,203,1,131.7,1,1,1,3,111,Hibernating,low,Hibernating
3319,17456,364,1,249.85999999999999,1,1,1,3,111,Hibernating,low,Hibernating
3320,17457,126,5,1737.7,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
3321,17458,14,1,316.5,4,1,2,7,412,New Customers,moderate,High Potential
3322,17459,42,2,657.2999999999998,3,2,3,8,323,New Customers,moderate,High Potential
3323,17460,93,6,622.4300000000001,2,4,2,8,242,Can't Loose Them,moderate,Can't Loose Them
3324,17461,22,3,757.4599999999999,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3325,17462,59,2,675.69,2,2,3,7,223,Hibernating,moderate,Hibernating
3326,17463,15,5,1896.41,4,3,4,11,434,Potential Loyalists,high,Best of the Best
3327,17464,157,1,289.96000000000004,1,1,1,3,111,Hibernating,low,Hibernating
3328,17466,9,2,763.28,4,2,3,9,423,New Customers,moderate,High Potential
3329,17468,9,2,137.0,4,2,1,7,421,New Customers,moderate,High Potential
3330,17469,15,5,1870.9700000000003,4,3,4,11,434,Potential Loyalists,high,Best of the Best
3331,17470,44,5,1125.07,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3332,17472,190,3,710.29,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
3333,17475,78,1,194.37000000000003,2,1,1,4,211,Hibernating,low,Hibernating
3334,17480,77,1,511.82000000000005,2,1,2,5,212,Hibernating,low,Hibernating
3335,17481,3,4,1255.59,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3336,17483,64,3,414.04,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
3337,17486,260,1,396.87000000000006,1,1,2,4,112,Hibernating,low,Hibernating
3338,17489,58,2,376.64,2,2,2,6,222,Hibernating,low,Hibernating
3339,17490,0,7,2092.32,4,4,4,12,444,Champions,high,Best of the Best
3340,17491,0,10,3558.8700000000003,4,4,4,12,444,Champions,high,Best of the Best
3341,17492,247,1,374.57,1,1,2,4,112,Hibernating,low,Hibernating
3342,17495,7,2,497.56,4,2,2,8,422,New Customers,moderate,High Potential
3343,17496,358,1,271.05,1,1,1,3,111,Hibernating,low,Hibernating
3344,17498,75,1,272.22,2,1,1,4,211,Hibernating,low,Hibernating
3345,17499,289,1,622.88,1,1,2,4,112,Hibernating,low,Hibernating
3346,17500,16,3,1138.0,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3347,17501,220,2,288.6,1,2,1,4,121,Hibernating,low,Hibernating
3348,17502,8,4,689.1,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3349,17503,2,2,558.96,4,2,2,8,422,New Customers,moderate,High Potential
3350,17504,205,9,2997.0299999999997,1,4,4,9,144,Can't Loose Them,moderate,Can't Loose Them
3351,17505,160,2,1145.84,1,2,3,6,123,Hibernating,low,Hibernating
3352,17506,75,1,302.2,2,1,2,5,212,Hibernating,low,Hibernating
3353,17507,261,2,605.58,1,2,2,5,122,Hibernating,low,Hibernating
3354,17509,57,8,6115.14,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
3355,17510,24,1,308.48,3,1,2,6,312,New Customers,low,High Potential
3356,17511,2,31,91062.38,4,4,4,12,444,Champions,high,Best of the Best
3357,17512,28,10,2924.9900000000002,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3358,17513,71,1,513.2,2,1,2,5,212,Hibernating,low,Hibernating
3359,17514,127,1,208.65,2,1,1,4,211,Hibernating,low,Hibernating
3360,17515,30,4,639.02,3,3,2,8,332,Potential Loyalists,moderate,High Potential
3361,17516,14,5,768.08,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3362,17517,308,1,153.94,1,1,1,3,111,Hibernating,low,Hibernating
3363,17519,16,6,1844.0199999999998,4,4,4,12,444,Champions,high,Best of the Best
3364,17520,53,1,546.81,2,1,2,5,212,Hibernating,low,Hibernating
3365,17521,29,3,723.2099999999999,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3366,17522,1,5,1070.71,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3367,17523,10,4,652.74,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3368,17524,360,1,145.0,1,1,1,3,111,Hibernating,low,Hibernating
3369,17525,359,1,422.70000000000005,1,1,2,4,112,Hibernating,low,Hibernating
3370,17526,4,4,1195.8999999999999,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3371,17527,53,4,939.37,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3372,17528,0,8,3628.5,4,4,4,12,444,Champions,high,Best of the Best
3373,17530,0,10,2385.0,4,4,4,12,444,Champions,high,Best of the Best
3374,17531,189,1,296.7,1,1,1,3,111,Hibernating,low,Hibernating
3375,17534,53,1,223.36,2,1,1,4,211,Hibernating,low,Hibernating
3376,17535,279,1,164.40000000000003,1,1,1,3,111,Hibernating,low,Hibernating
3377,17536,176,1,76.5,1,1,1,3,111,Hibernating,low,Hibernating
3378,17537,29,2,897.62,3,2,3,8,323,New Customers,moderate,High Potential
3379,17538,25,1,98.42,3,1,1,5,311,New Customers,low,High Potential
3380,17540,24,2,578.9,3,2,2,7,322,New Customers,moderate,High Potential
3381,17542,269,1,170.75,1,1,1,3,111,Hibernating,low,Hibernating
3382,17545,42,3,645.96,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3383,17548,233,1,103.3,1,1,1,3,111,Hibernating,low,Hibernating
3384,17549,23,2,148.86,3,2,1,6,321,New Customers,low,High Potential
3385,17550,196,3,267.16,1,3,1,5,131,Can't Loose Them,low,Can't Loose Them
3386,17551,358,1,306.84,1,1,2,4,112,Hibernating,low,Hibernating
3387,17552,59,4,930.41,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3388,17553,129,1,1487.6,2,1,3,6,213,Hibernating,low,Hibernating
3389,17554,0,5,1952.45,4,3,4,11,434,Potential Loyalists,high,Best of the Best
3390,17555,19,2,483.26,3,2,2,7,322,New Customers,moderate,High Potential
3391,17556,205,1,157.9,1,1,1,3,111,Hibernating,low,Hibernating
3392,17557,13,3,541.46,4,3,2,9,432,Potential Loyalists,moderate,High Potential
3393,17560,94,4,854.95,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3394,17561,18,1,167.62,3,1,1,5,311,New Customers,low,High Potential
3395,17562,13,7,1122.38,4,4,3,11,443,Champions,high,Best of the Best
3396,17564,23,3,454.00999999999993,3,3,2,8,332,Potential Loyalists,moderate,High Potential
3397,17566,7,2,901.21,4,2,3,9,423,New Customers,moderate,High Potential
3398,17567,6,8,4331.48,4,4,4,12,444,Champions,high,Best of the Best
3399,17569,331,1,344.14,1,1,2,4,112,Hibernating,low,Hibernating
3400,17571,49,4,1498.51,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3401,17572,70,4,226.75000000000003,2,3,1,6,231,Can't Loose Them,low,Can't Loose Them
3402,17573,28,3,380.6,3,3,2,8,332,Potential Loyalists,moderate,High Potential
3403,17574,242,1,185.65,1,1,1,3,111,Hibernating,low,Hibernating
3404,17576,7,19,3622.68,4,4,4,12,444,Champions,high,Best of the Best
3405,17578,217,1,143.45999999999998,1,1,1,3,111,Hibernating,low,Hibernating
3406,17579,4,3,448.9,4,3,2,9,432,Potential Loyalists,moderate,High Potential
3407,17580,252,3,215.72,1,3,1,5,131,Can't Loose Them,low,Can't Loose Them
3408,17581,0,25,11045.04,4,4,4,12,444,Champions,high,Best of the Best
3409,17582,235,1,175.27,1,1,1,3,111,Hibernating,low,Hibernating
3410,17584,6,2,1242.3,4,2,3,9,423,New Customers,moderate,High Potential
3411,17585,108,4,1133.07,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3412,17588,99,3,1240.2,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3413,17589,59,4,2404.17,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
3414,17590,1,3,1479.2200000000003,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3415,17591,72,7,2225.9700000000003,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
3416,17593,3,5,3927.34,4,3,4,11,434,Potential Loyalists,high,Best of the Best
3417,17594,84,2,993.18,2,2,3,7,223,Hibernating,moderate,Hibernating
3418,17595,11,2,388.79,4,2,2,8,422,New Customers,moderate,High Potential
3419,17596,22,7,2827.93,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3420,17597,213,1,2044.3700000000001,1,1,4,6,114,Hibernating,low,Hibernating
3421,17600,17,1,161.67000000000002,4,1,1,6,411,New Customers,low,High Potential
3422,17601,238,1,116.00999999999999,1,1,1,3,111,Hibernating,low,Hibernating
3423,17602,1,6,5102.97,4,4,4,12,444,Champions,high,Best of the Best
3424,17603,77,1,394.72,2,1,2,5,212,Hibernating,low,Hibernating
3425,17604,216,2,309.36,1,2,2,5,122,Hibernating,low,Hibernating
3426,17608,32,2,193.42,3,2,1,6,321,New Customers,low,High Potential
3427,17609,40,5,1112.22,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3428,17611,6,15,3984.2199999999993,4,4,4,12,444,Champions,high,Best of the Best
3429,17612,52,6,2048.45,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
3430,17613,22,14,4559.150000000001,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3431,17614,56,1,390.07,2,1,2,5,212,Hibernating,low,Hibernating
3432,17615,129,3,329.6,2,3,2,7,232,Can't Loose Them,moderate,Can't Loose Them
3433,17616,173,3,571.1999999999999,1,3,2,6,132,Can't Loose Them,low,Can't Loose Them
3434,17618,5,3,971.58,4,3,3,10,433,Potential Loyalists,high,Best of the Best
3435,17619,311,1,218.52,1,1,1,3,111,Hibernating,low,Hibernating
3436,17620,59,1,81.44,2,1,1,4,211,Hibernating,low,Hibernating
3437,17621,20,3,1379.9,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3438,17623,32,1,527.0500000000001,3,1,2,6,312,New Customers,low,High Potential
3439,17624,14,2,843.48,4,2,3,9,423,New Customers,moderate,High Potential
3440,17625,17,4,2047.0,4,3,4,11,434,Potential Loyalists,high,Best of the Best
3441,17628,80,1,75.75,2,1,1,4,211,Hibernating,low,Hibernating
3442,17629,5,8,1814.12,4,4,4,12,444,Champions,high,Best of the Best
3443,17630,169,2,503.59999999999997,1,2,2,5,122,Hibernating,low,Hibernating
3444,17631,1,3,528.33,4,3,2,9,432,Potential Loyalists,moderate,High Potential
3445,17633,30,4,1324.84,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3446,17634,35,9,2361.9700000000003,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3447,17636,18,1,285.56,3,1,1,5,311,New Customers,low,High Potential
3448,17637,30,2,547.0600000000001,3,2,2,7,322,New Customers,moderate,High Potential
3449,17639,275,1,108.5,1,1,1,3,111,Hibernating,low,Hibernating
3450,17640,86,1,621.66,2,1,2,5,212,Hibernating,low,Hibernating
3451,17642,119,2,712.29,2,2,3,7,223,Hibernating,moderate,Hibernating
3452,17643,372,1,101.55,1,1,1,3,111,Hibernating,low,Hibernating
3453,17644,0,11,2895.64,4,4,4,12,444,Champions,high,Best of the Best
3454,17646,218,3,1008.39,1,3,3,7,133,Can't Loose Them,moderate,Can't Loose Them
3455,17647,64,1,133.06,2,1,1,4,211,Hibernating,low,Hibernating
3456,17648,60,4,1797.5,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
3457,17649,137,1,868.49,2,1,3,6,213,Hibernating,low,Hibernating
3458,17650,20,1,166.08,3,1,1,5,311,New Customers,low,High Potential
3459,17651,11,10,3945.0,4,4,4,12,444,Champions,high,Best of the Best
3460,17652,24,12,4867.72,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3461,17653,36,4,1207.56,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3462,17654,276,1,117.55,1,1,1,3,111,Hibernating,low,Hibernating
3463,17655,10,7,2638.94,4,4,4,12,444,Champions,high,Best of the Best
3464,17656,72,5,1674.6900000000003,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
3465,17658,25,2,595.42,3,2,2,7,322,New Customers,moderate,High Potential
3466,17659,16,12,2999.46,4,4,4,12,444,Champions,high,Best of the Best
3467,17660,140,1,196.0,2,1,1,4,211,Hibernating,low,Hibernating
3468,17663,25,7,1802.91,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3469,17664,18,2,604.64,3,2,2,7,322,New Customers,moderate,High Potential
3470,17666,3,2,728.16,4,2,3,9,423,New Customers,moderate,High Potential
3471,17667,65,5,2055.51,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
3472,17668,0,2,347.75,4,2,2,8,422,New Customers,moderate,High Potential
3473,17669,42,7,3406.7200000000003,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3474,17670,227,1,205.7,1,1,1,3,111,Hibernating,low,Hibernating
3475,17671,15,4,1572.71,4,3,4,11,434,Potential Loyalists,high,Best of the Best
3476,17672,49,2,3178.17,3,2,4,9,324,New Customers,moderate,High Potential
3477,17673,0,6,1629.12,4,4,4,12,444,Champions,high,Best of the Best
3478,17674,73,2,551.04,2,2,2,6,222,Hibernating,low,Hibernating
3479,17675,0,31,20374.28,4,4,4,12,444,Champions,high,Best of the Best
3480,17676,3,6,1387.68,4,4,3,11,443,Champions,high,Best of the Best
3481,17677,1,30,16363.23,4,4,4,12,444,Champions,high,Best of the Best
3482,17678,263,1,298.11,1,1,1,3,111,Hibernating,low,Hibernating
3483,17679,52,2,1992.1100000000001,2,2,4,8,224,Hibernating,moderate,Hibernating
3484,17680,23,1,184.4,3,1,1,5,311,New Customers,low,High Potential
3485,17682,9,6,2474.33,4,4,4,12,444,Champions,high,Best of the Best
3486,17684,43,1,239.41,3,1,1,5,311,New Customers,low,High Potential
3487,17685,16,7,3191.53,4,4,4,12,444,Champions,high,Best of the Best
3488,17686,6,7,5739.46,4,4,4,12,444,Champions,high,Best of the Best
3489,17690,29,15,4757.95,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3490,17691,357,2,290.40000000000003,1,2,1,4,121,Hibernating,low,Hibernating
3491,17692,126,4,740.9399999999999,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3492,17693,136,1,200.47,2,1,1,4,211,Hibernating,low,Hibernating
3493,17694,141,1,283.12,2,1,1,4,211,Hibernating,low,Hibernating
3494,17695,131,2,765.34,2,2,3,7,223,Hibernating,moderate,Hibernating
3495,17696,37,8,2285.71,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3496,17697,235,1,338.95,1,1,2,4,112,Hibernating,low,Hibernating
3497,17698,260,1,154.95,1,1,1,3,111,Hibernating,low,Hibernating
3498,17700,16,4,2534.64,4,3,4,11,434,Potential Loyalists,high,Best of the Best
3499,17701,252,1,417.95,1,1,2,4,112,Hibernating,low,Hibernating
3500,17702,29,4,1824.3700000000001,3,3,4,10,334,Potential Loyalists,high,Best of the Best
3501,17703,34,3,798.7399999999999,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3502,17704,168,2,885.19,1,2,3,6,123,Hibernating,low,Hibernating
3503,17705,2,9,1823.52,4,4,4,12,444,Champions,high,Best of the Best
3504,17706,3,17,10504.49,4,4,4,12,444,Champions,high,Best of the Best
3505,17707,184,2,152.4,1,2,1,4,121,Hibernating,low,Hibernating
3506,17708,187,2,267.08,1,2,1,4,121,Hibernating,low,Hibernating
3507,17709,169,1,137.45,1,1,1,3,111,Hibernating,low,Hibernating
3508,17711,10,2,385.1,4,2,2,8,422,New Customers,moderate,High Potential
3509,17712,44,1,522.91,3,1,2,6,312,New Customers,low,High Potential
3510,17714,320,1,153.0,1,1,1,3,111,Hibernating,low,Hibernating
3511,17715,200,1,326.4,1,1,2,4,112,Hibernating,low,Hibernating
3512,17716,22,11,5655.99,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3513,17718,231,1,139.35,1,1,1,3,111,Hibernating,low,Hibernating
3514,17719,37,15,5396.04,3,4,4,11,344,Potential Loyalists,high,Best of the Best
3515,17720,25,4,1195.94,3,3,3,9,333,Potential Loyalists,moderate,Best of the Best
3516,17722,95,4,2424.04,2,3,4,9,234,Can't Loose Them,moderate,Can't Loose Them
3517,17723,126,6,3276.4000000000005,2,4,4,10,244,Can't Loose Them,high,Can't Loose Them
3518,17724,70,3,1033.0,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3519,17725,15,11,3439.08,4,4,4,12,444,Champions,high,Best of the Best
3520,17727,14,1,1060.25,4,1,3,8,413,New Customers,moderate,High Potential
3521,17728,3,3,2876.01,4,3,4,11,434,Potential Loyalists,high,Best of the Best
3522,17730,2,13,5298.4800000000005,4,4,4,12,444,Champions,high,Best of the Best
3523,17731,78,4,1240.11,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3524,17732,372,1,303.97,1,1,2,4,112,Hibernating,low,Hibernating
3525,17733,38,2,692.19,3,2,3,8,323,New Customers,moderate,High Potential
3526,17734,53,3,700.63,2,3,3,8,233,Can't Loose Them,moderate,Can't Loose Them
3527,17735,1,19,13110.02,4,4,4,12,444,Champions,high,Best of the Best
3528,17736,8,3,377.44,4,3,2,9,432,Potential Loyalists,moderate,High Potential
3529,17737,8,2,168.24,4,2,1,7,421,New Customers,moderate,High Potential
3530,17738,18,4,1879.05,3,3,4,10,334,Potential Loyalists,high,Best of the Best
3531,17739,11,7,2791.3499999999995,4,4,4,12,444,Champions,high,Best of the Best
3532,17742,112,2,355.11,2,2,2,6,222,Hibernating,low,Hibernating
3533,17744,3,6,2322.4,4,4,4,12,444,Champions,high,Best of the Best
3534,17746,239,1,110.25,1,1,1,3,111,Hibernating,low,Hibernating
